Unnamed: 0,pl_rade,pl_bmasse,pl_dens,pl_orbper,pl_orbsmax,st_teff,st_rad,st_mass,st_met,sy_snum,sy_pnum,sy_dist,esi,p_habitable,pl_name,ra,dec,travel_time_years
1985,2.749,19.5,9.51,8.112245,0.0567,3412.0,0.38,0.37,0.37,1,1,73.3345,0.344650873205413,1,TOI-1448 b,316.324003,57.7710946,956.749007964135
1986,1.676,9.0,11.0,5.97199,0.0495,3776.0,0.46,0.45,-0.062,1,1,37.4418,0.4172695227584445,1,TOI-1467 b,19.1146441,49.2331382,488.4795697303663
1987,2.18,7.32,3.86,2.527093,0.0285,3709.0,0.47,0.47,0.0,1,2,51.9503,0.4729779902256859,1,TOI-1470 b,10.0891431,61.2133868,677.7628263428427
1988,2.47,7.24,2.66,18.08816,0.106,3709.0,0.47,0.47,0.0,1,2,51.9503,0.4042149411814135,1,TOI-1470 c,10.0891431,61.2133868,677.7628263428427
1989,1.773,7.57,7.6,0.9893455,0.01545,3472.0,0.45,0.45,0.19,2,2,35.2736,0.5049455235947629,1,TOI-1634 b,56.3906096,37.1122803,460.1924306748353
1990,2.296,13.0,6.0,2.6800535,0.0376,5497.0,1.06,0.99,0.274,1,2,111.276,0.519707716136344,1,TOI-1669 c,45.9564744,83.5874273,1451.7478486962764
1991,1.466,2.75,4.8,4.8026345,0.03144,3225.0,0.21,0.18,0.04,1,1,37.2209,0.6264519579550704,1,TOI-1680 b,292.313979,65.9738018,485.5976266359254
1992,1.468,3.03,5.3,0.66913924,0.01138,3575.0,0.46,0.45,0.3,1,1,37.6153,0.6524707196253751,1,TOI-1685 b,68.5939529,43.0370395,490.74311489508113
1993,5.342,31.3,1.13,3.770107,0.045,5058.0,0.8,0.85,0.131,1,2,124.68,0.2787749841838718,1,TOI-1694 b,97.7487104,66.3605956,1626.6213898365481
1994,1.9,6.36,5.0,3.1342791,0.033548,3690.0,0.52,0.51,0.0,1,1,45.1309,0.5630716558127645,1,TOI-1695 b,21.9217346,72.2966148,588.7944119551995
1995,3.09,48.8,9.44,2.500311,0.0229,3185.0,0.28,0.26,0.336,1,1,64.9172,0.3280477138451856,1,TOI-1696 b,65.280648,48.8198312,846.9337992324123
1996,5.05,26.78,1.14,3.49151,0.0391,3980.0,0.62,0.65,0.25,1,1,60.798,0.2804246059701152,1,TOI-1728 b,120.6116787,64.7971531,793.1931926474371
1997,3.182,12.3,2.09,7.073076,0.073,5636.0,1.43,1.04,0.148,1,2,88.9482,0.3418207016033143,1,TOI-1736 b,43.4344615,69.101345,1160.4511125076938
1998,1.695,3.52,3.97,8.303342,0.0742,4922.0,0.75,0.79,0.07,1,1,70.9819,0.5438602318647083,1,TOI-1739 b,240.172481,83.2586589,926.0561183127918
1999,2.951,19.5,4.13,37.46852,0.215,5970.0,1.31,0.94,-0.373,1,1,113.335,0.4427335496802932,1,TOI-1751 b,243.4888534,63.5335297,1478.6103241668686
2000,2.479,16.6,5.95,5.3846104,0.059,5621.0,0.97,0.95,0.026,1,1,226.671,0.5081529376247139,1,TOI-1753 b,252.4698351,61.1735768,2957.233694703563
2001,3.557,6.9,0.83,20.705127,0.138,5151.0,0.82,0.83,-0.02,1,1,96.6215,0.2981865196524477,1,TOI-1758 b,354.741581,75.6852317,1260.559822089285
2002,3.14,10.8,1.91,18.85019,0.1177,4065.0,0.6,0.61,0.05,1,1,40.0654,0.341771522430728,1,TOI-1759 b,326.8516615,62.7538164,522.7080256044052
2003,1.216,1.4,4.13,2.799868,0.0378,5785.0,0.94,0.92,-0.193,1,1,44.647,0.6516310363229009,1,TOI-1776 b,164.7772913,40.9837182,582.4812735966664
2004,1.152,1.5,5.4,1.914558,0.02607,4316.0,0.65,0.65,-0.23,1,6,62.699,0.7363451261689788,1,TOI-178 b,7.3020115,-30.4541159,817.994341685609
2005,1.669,4.77,5.62,3.23845,0.037,4316.0,0.65,0.65,-0.23,1,6,62.699,0.6212035009518698,1,TOI-178 c,7.3020115,-30.4541159,817.994341685609
2006,2.572,3.01,0.976,6.5577,0.0592,4316.0,0.65,0.65,-0.23,1,6,62.699,0.3404480088218498,1,TOI-178 d,7.3020115,-30.4541159,817.994341685609
2007,2.207,3.86,1.98,9.961881,0.0783,4316.0,0.65,0.65,-0.23,1,6,62.699,0.4013641199616373,1,TOI-178 e,7.3020115,-30.4541159,817.994341685609
2008,2.287,7.72,3.6,15.231915,0.1039,4316.0,0.65,0.65,-0.23,1,6,62.699,0.455567103750542,1,TOI-178 f,7.3020115,-30.4541159,817.994341685609
2009,2.87,3.94,0.915,20.7095,0.1275,4316.0,0.65,0.65,-0.23,1,6,62.699,0.3259332455320826,1,TOI-178 g,7.3020115,-30.4541159,817.994341685609
2010,2.385,6.5,2.61,8.02154,0.074,5106.0,0.79,0.85,0.073,1,2,113.181,0.4057164709608621,1,TOI-1798.01,211.0939367,46.5192825,1476.6011832137501
2011,1.399,5.6,11.17,0.4378146,0.0107,5106.0,0.79,0.85,0.073,1,2,113.181,0.4657703458604182,1,TOI-1798.02,211.0939367,46.5192825,1476.6011832137501
2012,1.422,4.0,7.51,7.085738,0.071,5698.0,0.95,0.94,-0.064,1,1,62.1274,0.5754742496999331,1,TOI-1799 b,167.2329152,34.3030149,810.5370366933844
2013,2.079,5.738,3.701,10.64387,0.075,3863.0,0.55,0.56,-0.19,2,1,30.6796,0.4796103824280867,1,TOI-1801 b,175.5755995,23.0270335,400.2574076967386
2014,1.497,2.44,3.98,0.54937097,0.0122,4914.0,0.75,0.8,0.044,1,1,42.5775,0.5781092240790076,1,TOI-1807 b,201.2826259,38.9223671,555.4818112429069
2015,2.744,16.0,4.24,22.808533,0.151,5165.0,0.81,0.88,0.124,1,1,59.4314,0.4535162349419869,1,TOI-1824 b,197.7312286,61.7448492,775.3640236439833
2016,2.6,8.0,3.0,1.7727471,0.03089,6237.0,1.65,1.25,-0.136,1,2,191.649,0.4018913966531579,1,TOI-1836 c,245.9079242,54.6900774,2500.32373067681
2017,3.46,73.2,9.74,1.2436258,0.0213,4985.0,0.81,0.84,0.11,1,1,165.105,0.3062168679096975,1,TOI-1853 b,211.4593468,16.9923703,2154.0208900301836
2018,1.31,2.27,5.55,1.0662107,0.0204,5752.0,0.94,0.99,0.04,1,1,45.864,0.6983895370972464,1,TOI-1860 b,226.4567308,64.0476821,598.3587056742336
2019,1.44,2.67,4.91,10.2152,0.1,3650.0,0.44,0.47,-0.7,1,1,23.7262,0.6397254237712297,1,TOI-198 b,2.2715087,-27.1217452,309.54077975248566
2020,3.39,16.4,2.32,3.348968,0.0301,3194.0,0.33,0.34,0.05,1,1,47.3444,0.3411285856994924,1,TOI-2015 b,232.1326528,27.361073,617.6725515638232
2021,1.821,3.97,3.61,7.768915,0.0632,3710.0,0.54,0.56,0.27,1,1,52.9328,0.5080406698538321,1,TOI-2068 b,186.27356,60.4183455,690.580884696343
2022,2.771,16.1,4.1,10.355096,0.088,5192.0,0.8,0.86,0.02,1,3,41.9091,0.4409472423741265,1,TOI-2076 b,217.3920159,39.7903991,546.7616176515792
2023,3.694,55.0,6.0,21.015327,0.142,5192.0,0.8,0.86,0.02,1,3,41.9091,0.4573957078007751,1,TOI-2076 c,217.3920159,39.7903991,546.7616176515792
2024,3.431,29.0,4.0,35.125686,0.199,5192.0,0.8,0.86,0.02,1,3,41.9091,0.4177533544904719,1,TOI-2076 d,217.3920159,39.7903991,546.7616176515792
2025,2.04,4.82,3.12,10.50534,0.0752,3800.0,0.53,0.54,-0.5,1,1,62.3446,0.4600461896662655,1,TOI-2081 b,264.3022634,53.0255666,813.3707082194711
2026,2.47,6.66,2.43,6.0784247,0.05006,3551.0,0.48,0.45,-0.13,2,1,114.549,0.3919227445891945,1,TOI-2084 b,259.2545389,72.7470231,1494.4486171349595
2027,1.243,2.08,5.95,3.1190633,0.025,3300.0,0.24,0.23,-0.03,1,2,48.4809,0.6928521027126123,1,TOI-2096 b,151.6186989,74.8272107,632.499750870442
2028,1.914,4.32,3.39,6.38784,0.04,3300.0,0.24,0.23,-0.03,1,2,48.4809,0.4853015244850169,1,TOI-2096 c,151.6186989,74.8272107,632.499750870442
2029,2.122,6.8,20.6,5.7998164,0.0377,3131.0,0.25,0.21,0.39,1,1,32.1755,0.254684215784848,1,TOI-2120 b,23.507315,65.5139877,419.7734723186225
2030,2.089,4.5,2.68,16.34136,0.127,5968.0,1.12,1.03,-0.07,1,1,36.578,0.4398652650794077,1,TOI-2128 b,256.9817998,32.1053027,477.2101154751465
2031,2.69,9.13,2.607,9.2292005,0.078,4580.0,0.71,0.74,0.12,1,2,22.6202,0.3840896627499837,1,TOI-2134 b,271.9355015,39.0729269,295.1114947255429
2032,7.27,41.89,0.599,95.5,0.371,4580.0,0.71,0.74,0.12,1,2,22.6202,0.2966108150861112,1,TOI-2134 c,271.9355015,39.0729269,295.1114947255429
2033,2.19,6.37,3.34,7.851928,0.057,3342.0,0.34,0.34,0.03,1,1,33.3631,0.4515212958597022,1,TOI-2136 b,281.1763433,36.5631318,435.2673411233217
2034,3.05,24.0,4.6,18.26157,0.133,5659.0,0.98,0.94,-0.12,1,1,77.682,0.4544126187334198,1,TOI-2141 b,258.7623456,18.3403449,1013.4681007802594
2035,3.03,13.8,2.73,10.695264,0.08911,5298.0,0.86,0.83,-0.217,1,1,90.7402,0.3713104762337451,1,TOI-220 b,91.7996988,-61.9972098,1183.830207234892
2036,2.194,5.45,2.84,35.189346,0.145,3430.0,0.31,0.33,-0.27,1,1,57.7911,0.4413507592324109,1,TOI-2257 b,194.7396141,77.6617157,753.964063219305
2037,6.81,56.64,0.98,4.31361,0.0471,4802.0,0.69,0.75,0.15,1,1,134.655,0.2715789147230527,1,TOI-2374 b,319.4982407,-22.0498228,1756.7589288453673
2038,1.612,3.4,6.8,1.273114,0.0212,5080.0,0.75,0.79,-0.05,1,2,80.5407,0.567565413836638,1,TOI-238 b,349.2310814,-18.6066463,1050.7637582002606
2039,2.18,6.7,1.83,8.465651,0.0749,5059.0,0.73,0.79,-0.114,1,2,80.5407,0.3988602189136361,1,TOI-238 c,349.2310814,-18.6066463,1050.7637582002606
2040,2.86,15.6,27.4,3.0766891,0.02267,3100.0,0.2,0.17,-0.26,1,1,55.419,0.1818283655713535,1,TOI-2406 b,8.8060544,-3.3720833,723.0167693563657
2041,1.52,2.68,4.2,7.397225,0.0559,3433.0,0.43,0.43,-0.39,1,1,22.0337,0.5861088494366838,1,TOI-244 b,10.5697537,-36.7179743,287.45979882291914
2042,1.71,4.23,4.66,13.475853,0.0943,4026.0,0.61,0.62,-0.47,1,1,20.1852,0.5767982981335773,1,TOI-260 b,4.7730178,-9.9661505,263.34358420058305
2043,3.045,9.51,1.85,3.3639254,0.034792,5890.3,1.28,0.5,-0.35,1,1,114.495,0.3384414786323503,1,TOI-261.01,15.2181412,-24.4239934,1493.7441131643855
2044,2.77,8.8,2.28,3.6977104,0.0345,3514.0,0.4,0.39,-0.29,1,1,57.0225,0.3661298581510317,1,TOI-269 b,75.8462827,-54.1777213,743.9366233714676
2045,1.206,1.58,4.97,3.3601538,0.03197,3506.0,0.38,0.39,-0.2,1,3,22.4793,0.6972526963499436,1,TOI-270 b,68.4160804,-51.9573937,293.2732612171376
2046,2.355,6.15,2.6,5.6605731,0.04526,3506.0,0.38,0.39,-0.2,1,3,22.4793,0.4070929207231171,1,TOI-270 c,68.4160804,-51.9573937,293.2732612171376
2047,2.133,4.78,2.72,11.379573,0.0721,3506.0,0.38,0.39,-0.2,1,3,22.4793,0.4347590309838867,1,TOI-270 d,68.4160804,-51.9573937,293.2732612171376
2048,2.65,7.51,2.22,3.994,0.0269,4031.0,0.36,0.16,-0.01,1,1,64.6692,0.3714605916575823,1,TOI-277 b,19.0766985,-20.9532772,843.6982995157018
2049,1.42,4.53,8.63,4.5117244,0.0503,5152.0,0.78,0.83,-0.05,1,2,59.2293,0.532384217006336,1,TOI-286 b,90.9842762,-60.6663348,772.7273523022608
2050,1.88,3.72,3.09,39.361826,0.213,5152.0,0.78,0.83,-0.05,1,2,59.2293,0.4896911781238571,1,TOI-286 c,90.9842762,-60.6663348,772.7273523022608
2051,11.4,211.35589,0.78,2.59261842,0.02709,3388.8,0.37,0.39,0.264,1,1,72.811,0.2647845049447548,1,TOI-3235 b,207.4738488,-46.0665139,949.9192333605142
2052,3.82,30.3,3.0,0.8831331,0.01714,5068.0,0.85,0.86,0.138,1,1,300.141,0.3541614441733243,1,TOI-3261 b,47.7285242,-73.531972,3915.750485779046
2053,5.3,26.4,0.98,4.417965,0.0485,4969.0,0.72,0.78,-0.01,1,1,197.906,0.2751380810743637,1,TOI-3568 b,322.6023682,34.7395805,2581.9548666746223
2054,8.295,82.63539,0.8,3.936551,0.043,3870.0,0.6,0.63,0.4,1,1,130.091,0.2659696471413633,1,TOI-3629 b,359.7933851,39.3142556,1697.215296962034
2055,11.321,222.47988,0.85,2.154849,0.027,3660.0,0.51,0.53,0.1,2,1,112.71,0.2664436299337321,1,TOI-3714 b,69.5523415,39.4580035,1470.4563430259652
2056,12.0,85.3,0.27,3.438753,0.03845,3913.0,0.62,0.64,0.0,1,1,181.139,0.2525770612787093,1,TOI-3757 b,91.0036423,55.0199793,2363.2063838113772
2057,5.14,14.95,0.61,4.6747373,0.043,3576.0,0.5,0.52,0.099,1,1,79.7634,0.2664958208642679,1,TOI-3785 b,130.9002258,63.0780768,1040.6228149349417
2058,6.43,32.59,0.67,4.5445828,0.0361,3180.0,0.3,0.3,0.04,1,1,43.1448,0.2641047734054747,1,TOI-3884 b,181.5718341,12.5070258,562.8830168448821
2059,7.9,44.0,0.49,4.353326,0.041,3476.0,0.47,0.49,0.18,2,1,108.883,0.2584638553128104,1,TOI-3984 A b,226.3371468,36.7869747,1420.5278857039852
2060,3.02,11.0,2.2,1.348335,0.0229,4960.0,0.83,0.88,0.37,1,4,177.504,0.3501029423269178,1,TOI-4010 b,20.2148196,66.0722009,2315.782829495883
2061,5.93,20.31,0.5,5.414654,0.058,4960.0,0.83,0.88,0.37,1,4,177.504,0.2611413524363536,1,TOI-4010 c,20.2148196,66.0722009,2315.782829495883
2062,6.18,38.15,0.9,14.70886,0.113,4960.0,0.83,0.88,0.37,1,4,177.504,0.2739263738939381,1,TOI-4010 d,20.2148196,66.0722009,2315.782829495883
2063,1.362,13.71,18.96,4.040295,0.05727,6169.0,1.12,1.1,-0.08,1,3,62.7792,0.385108697501916,1,TOI-411 b,54.819538,-42.7630276,819.0406605456097
2064,2.328,9.72,3.15,9.573083,0.1017,6169.0,1.12,1.1,-0.08,1,3,62.7792,0.4314212104700312,1,TOI-411 c,54.819538,-42.7630276,819.0406605456097
2065,2.43,6.48,2.48,4.9019804,0.0336,3238.0,0.23,0.21,-0.27,1,1,69.3649,0.3963870269340646,1,TOI-4184 b,43.8284749,-79.4147039,904.9601383050465
2066,2.64,6.7,2.040038,5.197576,0.0554,5291.0,0.87,0.83,-0.044,2,2,74.7969,0.3666176827692948,1,TOI-421 b,81.8532824,-14.2767404,975.8280191968664
2067,5.09,14.1,0.589957,16.067541,0.117,5291.0,0.87,0.83,-0.044,2,2,74.7969,0.2702058355703058,1,TOI-421 c,81.8532824,-14.2767404,975.8280191968664
2068,1.28,3.07,8.0,0.490047,0.0113,4850.0,0.73,0.78,0.2,1,3,32.5686,0.5868571055009587,1,TOI-431 b,83.2692502,-26.7238698,424.90200029700526
2069,1.49,2.83,4.7,4.8494,0.052,4850.0,0.73,0.78,0.2,1,3,32.5686,0.616237330560892,1,TOI-431 c,83.2692502,-26.7238698,424.90200029700526
2070,3.29,9.9,1.36,12.46103,0.098,4850.0,0.73,0.78,0.2,1,3,32.5686,0.3175939549876836,1,TOI-431 d,83.2692502,-26.7238698,424.90200029700526
2071,2.12,5.14,2.96,16.336334,0.0872,3298.0,0.33,0.33,-0.209,3,1,22.5455,0.4468361362950678,1,TOI-4336 A b,206.1070129,-40.3373505,294.1369308995821
2072,2.52,5.4,1.85,7.44628,0.0534,3422.0,0.37,0.37,-0.19,1,1,30.0346,0.369609732554581,1,TOI-4438 b,270.3172389,35.5948992,391.84249915932617
2073,2.77,8.1,2.09,17.9636,0.133,5225.0,0.78,0.96,0.08,1,1,57.3973,0.3647770746772607,1,TOI-444 b,64.1839982,-26.7664071,748.8264027820445
2074,2.82,8.35,2.05,1.1589,0.0164,3400.0,0.45,0.45,0.0,1,1,80.6532,0.3549198195693679,1,TOI-4479 b,316.0969388,24.6536739,1052.231474805623
2075,1.415,2.59,5.02,3.965991,0.0359,3558.0,0.37,0.39,-0.09,1,1,31.6354,0.6490487862588683,1,TOI-4559 b,211.0135378,-30.0141252,412.7271279758994
2076,4.34,17.4,1.17,12.19148,0.119,5190.0,0.83,0.87,0.1,1,1,130.46,0.2902371521530652,1,TOI-470 b,94.0099043,-25.0314111,1702.0294074276233
2077,8.7,86.7,0.75,1.5227591,0.01808,3260.0,0.36,0.34,0.27,1,1,80.1423,0.263796988033339,1,TOI-4860 b,183.563961,-13.1748411,1045.566084461803
2078,1.166,1.42,4.89,0.548177,0.01189,4440.0,0.68,0.74,0.12,1,4,47.3924,0.7030184294637177,1,TOI-500 b,106.559098,-47.5878156,618.2987773154446
2079,11.545,147.15455,0.56,1.2652328,0.0159,3322.0,0.35,0.34,0.27,1,1,115.557,0.2588055358902935,1,TOI-519 b,124.6067582,-19.6627918,1507.5993579190088
2080,11.6,343.0,1.21,1.630757,0.0199,3430.0,0.39,0.39,0.0,1,1,86.4493,0.2759245147979313,1,TOI-5205 b,313.7706819,24.360977,1127.849538950888
2081,11.9,170.4,0.56,2.930289,0.034,3586.0,0.52,0.54,-0.03,2,1,162.229,0.2593651483753258,1,TOI-5293 A b,355.828682,-2.0450945,2116.4995304122026
2082,9.303,127.13136,0.93,6.387597,0.052,3659.0,0.54,0.53,0.376,1,1,148.762,0.2700455886060159,1,TOI-530 b,103.4128333,12.8815784,1940.8040679729274
2083,5.82,61.5,1.72,2.3266508,0.0296,3927.0,0.61,0.64,0.338,1,1,135.047,0.2936525355574955,1,TOI-532 b,85.0800537,11.5626373,1761.8731058169421
2084,2.018,2.89,1.93,1.548352,0.0225,4169.0,0.62,0.63,-0.17,1,2,41.1166,0.4176490051655703,1,TOI-544 b,82.2900716,-0.3428983,536.4223695649135
2085,1.425,2.0,3.8,0.4465688,0.0106,5372.0,0.84,0.81,-0.4,1,4,85.799,0.585097790704295,1,TOI-561 b,148.1851516,6.216103,1119.3654846534007
2086,2.91,5.39,1.2,10.778831,0.0884,5372.0,0.84,0.81,-0.4,1,4,85.799,0.3281233953453555,1,TOI-561 c,148.1851516,6.216103,1119.3654846534007
2087,2.82,13.2,3.2,25.7124,0.158,5372.0,0.84,0.81,-0.4,1,4,85.799,0.4047612875157588,1,TOI-561 d,148.1851516,6.216103,1119.3654846534007
2088,2.55,12.6,4.2,77.03,0.328,5372.0,0.84,0.81,-0.4,1,4,85.799,0.4849666712990471,1,TOI-561 e,148.1851516,6.216103,1119.3654846534007
2089,1.625,3.27,4.19,4.164753,0.0352,3514.0,0.33,0.34,-0.08,1,1,27.8123,0.5647767265587386,1,TOI-5799 b,301.630179,15.9891418,362.8495514962386
2090,11.92,254.0,0.82,2.576184,0.02949,3635.0,0.49,0.51,-0.09,2,1,117.992,0.265804151759631,1,TOI-6034 b,317.9001392,68.4020762,1539.3672684439687
2091,1.18,1.76,5.89,1.3888725,0.01541,3200.0,0.26,0.25,0.11,1,1,31.4566,0.7126366836359189,1,TOI-6086 b,265.3704236,30.3037755,410.3944370511098
2092,3.76,13.6,1.41,5.0988179,0.04825,3708.0,0.55,0.58,0.35,1,1,33.0231,0.3038345745852055,1,TOI-620 b,142.1734459,-12.1671652,430.83157538267017
2093,2.27,4.45,2.07,2.598902,0.0295,3681.0,0.51,0.51,0.07,1,3,64.2308,0.3956546168148482,1,TOI-663 b,160.0658525,-8.5110827,837.9787709842265
2094,2.26,3.65,1.73,4.6955507,0.0437,3681.0,0.51,0.51,0.07,1,3,64.2308,0.3866223160673764,1,TOI-663 c,160.0658525,-8.5110827,837.9787709842265
2095,1.92,5.2,4.0,7.1027268,0.0576,3681.0,0.51,0.51,0.07,1,3,64.2308,0.5113061836237097,1,TOI-663 d,160.0658525,-8.5110827,837.9787709842265
2096,2.586,10.0,3.17,3.945152,0.048,5597.0,0.99,0.92,0.001,1,1,142.867,0.4101983125035376,1,TOI-669 b,158.9007013,-5.1813735,1863.8957178519258
2097,5.25,23.6,0.91,1.977143,0.025,3514.0,0.42,0.42,0.17,1,1,46.0851,0.2726939564397992,1,TOI-674 b,164.5865592,-36.8581092,601.2432580426397
2098,0.914,0.704,5.07,9.977219,0.0677,3459.0,0.42,0.42,-0.07,1,4,31.1265,0.7396372034371442,1,TOI-700 b,97.0957165,-65.5786149,406.0878303717302
2099,2.6,7.27,2.27,16.051137,0.0929,3459.0,0.42,0.42,-0.07,1,4,31.1265,0.3805760298665883,1,TOI-700 c,97.0957165,-65.5786149,406.0878303717302
2100,1.073,1.25,5.56,37.42396,0.1633,3459.0,0.42,0.42,-0.07,1,4,31.1265,0.7760463389796955,2,TOI-700 d,97.0957165,-65.5786149,406.0878303717302
2101,0.953,0.818,5.19,27.80978,0.134,3459.0,0.42,0.42,-0.07,1,4,31.1265,0.7648829182740896,2,TOI-700 e,97.0957165,-65.5786149,406.0878303717302
2102,2.049,4.85,3.1,9.531361,0.07928,4622.0,0.67,0.73,-0.02,1,3,58.6212,0.4578718005354957,1,TOI-712 b,92.9361063,-65.8258386,764.7938548114073
2103,2.701,7.76,2.16,51.69906,0.2447,4622.0,0.67,0.73,-0.02,1,3,58.6212,0.3835878587932173,1,TOI-712 c,92.9361063,-65.8258386,764.7938548114073
2104,2.474,6.68,2.42,84.8396,0.3405,4622.0,0.67,0.73,-0.02,1,3,58.6212,0.4212766064766158,1,TOI-712 d,92.9361063,-65.8258386,764.7938548114073
2105,1.55,3.02,4.46,19.288004,0.083,3075.0,0.24,0.23,-0.25,1,1,42.4048,0.5970907366490009,1,TOI-715 b,113.8523276,-73.5774089,553.2287031740524
2106,1.992,5.72,3.98,4.884765,0.0618,5585.0,0.95,0.96,-0.04,1,1,75.2092,0.5004027343758441,1,TOI-733 b,159.4093183,-40.888259,981.2070374758977
2107,2.5,10.5,3.6,17.46819,0.122,5278.0,0.78,0.8,-0.27,1,1,60.3418,0.4386963765558609,1,TOI-757 b,187.9948428,-35.5544523,787.2414387330688
2108,8.339,79.77493,0.76,3.4716826,0.03418,3266.0,0.43,0.44,0.357,2,1,98.4458,0.2647766555474409,1,TOI-762 A b,166.0747423,-47.8214964,1284.3603145618451
2109,2.28,9.79,4.51,5.6057,0.06,5450.0,0.9,0.92,0.01,1,2,95.1274,0.4952114767774253,1,TOI-763 b,194.468098,-39.7580613,1241.0672409330869
2110,2.63,9.32,2.82,12.2737,0.1011,5450.0,0.9,0.92,0.01,1,2,95.1274,0.3967030781669233,1,TOI-763 c,194.468098,-39.7580613,1241.0672409330869
2111,1.422,2.61,4.99,2.326021,0.0207,3201.0,0.24,0.22,0.12,1,1,25.2788,0.6453020748525646,1,TOI-771 b,164.1138903,-72.9851736,329.7965735434724
2112,1.798,5.0,4.8,8.24662,0.0653,3725.0,0.55,0.54,-0.21,1,2,27.1701,0.5685361413836607,1,TOI-776 b,178.577997,-37.5533568,354.4711727943375
2113,2.047,6.9,4.4,15.665323,0.1001,3725.0,0.55,0.54,-0.21,1,2,27.1701,0.5175109397035963,1,TOI-776 c,178.577997,-37.5533568,354.4711727943375
2114,2.734,19.1,7.99,8.0240015,0.0578,3370.0,0.41,0.4,0.34,1,1,52.5122,0.3967325384794218,1,TOI-782 b,183.9203614,-18.9103377,685.0935815477606
2115,1.93,9.67,7.4,2.7970365,0.038,5558.0,0.91,0.91,-0.13,1,1,64.5997,0.4916301115211292,1,TOI-784 b,159.3412205,-63.6556923,842.7915768128333
2116,2.94,7.6,1.64,11.197259,0.0903,4869.0,0.77,0.78,-0.09,2,2,59.7117,0.3394836589584672,1,TOI-815 b,155.8719377,-43.8349248,779.0209211060557
2117,2.62,23.5,7.2,34.976145,0.193,4869.0,0.77,0.78,-0.09,2,2,59.7117,0.4462027270682505,1,TOI-815 c,155.8719377,-43.8349248,779.0209211060557
2118,2.926,18.467,4.03,1.392978,0.02177,4600.0,0.7,0.71,-0.092,1,1,63.9262,0.4264873705947116,1,TOI-824 b,222.1654705,-57.5888666,834.0048467353957
2119,1.704,4.53,5.02,3.81673,0.0422,4552.0,0.67,0.68,-0.284,1,2,27.5024,0.5937523540910667,1,TOI-836 b,225.0798831,-24.4542022,358.8064814873331
2120,2.587,9.6,3.06,8.59545,0.075,4552.0,0.67,0.68,-0.284,1,2,27.5024,0.407409617599094,1,TOI-836 c,225.0798831,-24.4542022,358.8064814873331
2121,1.664,3.41,4.07,14.362565,0.1054,4929.0,0.72,0.76,-0.07,1,1,68.0473,0.555812798018839,1,TOI-871 b,74.7376264,-50.6274153,887.7702414230396
2122,2.426,6.46,2.49,10.8772,0.056,3770.2,0.53,0.56,0.022,1,2,46.0891,0.3991060300972998,1,TOI-904 b,89.3712733,-83.1297264,601.2954435219414
2123,2.167,5.34,2.88,83.9997,0.312,3770.2,0.53,0.56,0.022,1,2,46.0891,0.4649167715662117,1,TOI-904 c,89.3712733,-83.1297264,601.2954435219414
2124,2.765,9.1,2.34,1.8237305,0.02636,4435.0,0.67,0.73,0.175,1,2,77.2554,0.3678112867824247,1,TOI-969 b,115.1366858,2.0985879,1007.9025194127242
2125,1.116,1.374,5.441939,1.510826,0.01154,2566.0,0.12,0.09,0.04,1,7,12.4298888,0.7492010753309152,1,TRAPPIST-1 b,346.6263919,-5.0434618,162.16492617396332
2126,1.097,1.308,5.463993,2.421937,0.0158,2566.0,0.12,0.09,0.04,1,7,12.4298888,0.7565226532627566,2,TRAPPIST-1 c,346.6263919,-5.0434618,162.16492617396332
2127,0.788,0.388,4.366784,4.049219,0.02227,2566.0,0.12,0.09,0.04,1,7,12.4298888,0.6645248386177331,1,TRAPPIST-1 d,346.6263919,-5.0434618,162.16492617396332
2128,0.92,0.692,4.901605,6.101013,0.02925,2566.0,0.12,0.09,0.04,1,7,12.4298888,0.7308844715065522,1,TRAPPIST-1 e,346.6263919,-5.0434618,162.16492617396332
2129,1.045,1.039,5.022904,9.20754,0.03849,2566.0,0.12,0.09,0.04,1,7,12.4298888,0.749553760019217,1,TRAPPIST-1 f,346.6263919,-5.0434618,162.16492617396332
2130,1.129,1.321,5.055986,12.352446,0.04683,2566.0,0.12,0.09,0.04,1,7,12.4298888,0.7268042477510087,1,TRAPPIST-1 g,346.6263919,-5.0434618,162.16492617396332
2131,0.755,0.326,4.16278,18.772866,0.06189,2566.0,0.12,0.09,0.04,1,7,12.4298888,0.6510262567542021,1,TRAPPIST-1 h,346.6263919,-5.0434618,162.16492617396332
2132,12.5,104.88337,0.295,691.9,1.22,3734.0,0.5,0.5,0.08,1,1,15.4744,0.2656694114027201,1,TYC 2187-512-1 b,320.5266829,22.9319351,201.88474522687426
2133,1.05,1.16,5.51,4.90634,0.0259,3034.0,0.12,0.1,-0.11,1,3,3.83078,0.7746946219501577,2,Teegarden's Star b,43.2691449,16.8649024,49.977772599920215
2134,1.02,1.05,5.44,11.416,0.0455,3034.0,0.12,0.1,-0.11,1,3,3.83078,0.7823780193434456,2,Teegarden's Star c,43.2691449,16.8649024,49.977772599920215
2135,0.954,0.82,5.19,26.13,0.0791,3034.0,0.12,0.1,-0.11,1,3,3.83078,0.7645939300082816,2,Teegarden's Star d,43.2691449,16.8649024,49.977772599920215
2136,10.27,203.41018,1.2,24.1396,0.1688,5050.0,1.34,1.1,0.1,3,4,108.199,0.2835002074721851,1,V1298 Tau b,61.331654,20.1570318,1411.6041687433803
