,pl_rade,pl_bmasse,pl_dens,pl_orbper,pl_orbsmax,st_teff,st_rad,st_mass,st_met,sy_snum,sy_pnum,sy_dist,esi,p_habitable,pl_name
200,1.31,4.04,10.49,1.62116,0.02732,5799.0,1.59,1.04,-0.03,1,2,155.317,0.5026619754916555,1,HD 137496 b
201,3.35,11.2,1.64,14.1815,0.10519,5035.0,0.78,0.77,-0.21,1,2,28.2305,0.32440939381778305,1,HD 13808 b
202,3.13,9.96,1.78,53.753,0.2554,5035.0,0.78,0.77,-0.21,1,2,28.2305,0.3510691313790922,1,HD 13808 c
203,4.07,15.57359,1.27,9.02378,0.085,5610.0,0.95,0.99,0.086,1,2,15.2528,0.2955808498607778,1,HD 140901 b
204,2.42,6.44,2.5,5.77152,0.0634,5765.0,1.15,1.02,0.19,1,2,23.4534,0.3981843509783312,1,HD 1461 b
205,2.23,5.59,2.77,13.5052,0.1117,5765.0,1.15,1.02,0.19,1,2,23.4534,0.4274043764478337,1,HD 1461 c
206,4.94,21.6,0.985,86.58,0.3193,4090.0,0.63,0.58,0.16,2,1,10.7643,0.3085407651867289,1,HD 147379 b
207,3.41,11.56,1.58,11.6264,0.1053,6310.0,1.43,1.15,-0.16,1,2,107.898,0.3198809388026944,1,HD 152843 b
208,1.64,7.51,9.3,4.75615,0.0522,5125.0,0.86,0.9,0.15,1,2,44.8155,0.4675513594374377,1,HD 15337 b
209,2.39,8.11,3.23,17.1784,0.1268,5125.0,0.86,0.9,0.15,1,2,44.8155,0.43193595552175307,1,HD 15337 c
210,13.8,314.6517,0.658,194.3,0.63,5905.0,1.38,1.15,-0.6,1,2,43.6197,0.34692536217814784,1,HD 155358 b
211,13.9,261.0,0.534,391.9,1.02,5900.0,1.38,0.92,-0.51,1,2,43.6197,0.4449847516862993,1,HD 155358 c
212,2.67,7.62788,2.2,1.87567,0.03,5771.84,1.02,1.03,-0.662,1,2,27.561,0.36881130272224577,1,HD 155918 b
213,12.8,1878.04806,4.92,17202.19446,13.183,5771.84,1.02,1.03,-0.662,1,2,27.561,0.29948768646865737,1,HD 155918 c
214,1.87,4.15,3.49,4.6455,0.05,4850.0,0.72,0.77,0.05,1,2,24.3323,0.4948741208652598,1,HD 156668 b
215,6.17,31.4968,0.737,811.3,1.57,4903.69,0.77,0.79,0.049,1,2,24.3323,0.2403612306685935,1,HD 156668 c
216,2.24,5.65,2.76,10.924709,0.09,4757.0,0.76,0.79,0.02,1,2,45.5621,0.425171508331119,1,HD 15906 b
217,2.93,8.91,1.95,21.583298,0.141,4757.0,0.76,0.79,0.02,1,2,45.5621,0.35316940762170407,1,HD 15906 c
218,3.17,10.17,1.75,9.6392,0.09286,5773.0,1.33,1.13,0.28,1,4,15.5981,0.33243322146308035,1,HD 160691 d
219,12.5,3127.4472,8.8,8.4282,0.08,4723.0,0.75,0.42,-0.1,1,1,30.8248,0.3089615807781248,1,HD 162020 b
220,13.3,116.0,0.271,1207.0,2.16,5390.0,0.95,0.93,0.18,1,4,22.0016,0.16207665775357927,1,HD 164922 b
221,3.66,13.0,1.46,75.74,0.341,5390.0,0.95,0.93,0.18,1,4,22.0016,0.33403034451458696,1,HD 164922 c
222,1.83,4.0,3.59,12.458,0.103,5390.0,0.95,0.93,0.18,1,4,22.0016,0.5074896237798721,1,HD 164922 d
223,3.23,10.52012,1.72,41.763,0.2292,5393.43,1.0,0.92,0.197,1,4,22.0016,0.3408770519870081,1,HD 164922 e
224,13.9,270.15415,0.553,20.6532,0.1512,4851.0,9.7,1.08,-0.67,1,1,107.214,0.2653334842072719,1,HD 167768 b
225,2.26,5.74,2.73,6.4898,0.06296,4931.0,0.78,0.79,0.03,1,2,27.7843,0.42063778116321404,1,HD 176986 b
226,2.98,9.18,1.91,16.8191,0.11878,4931.0,0.78,0.79,0.03,1,2,27.7843,0.34786029293782345,1,HD 176986 c
227,3.53,12.214,1.53,105.911,0.343,3534.0,0.48,0.48,-0.04,2,1,5.91059,0.3523035191425344,1,HD 180617 b
228,3.28,10.80617,1.68,10.2851,0.088,5078.0,0.87,0.85,0.28,1,2,22.5243,0.3265648849073344,1,HD 18143 b
229,2.4,6.3566,2.53,9.3743,0.08,4918.0,0.79,0.63,0.38,1,3,26.8762,0.4021007827975425,1,HD 181433 b
230,2.6,24.1,7.5,4.1374354,0.048,5145.0,0.77,0.86,0.0,2,1,38.5653,0.4236111000857263,1,HD 18599 b
231,2.85,8.5,2.02,14.288,0.111,5726.0,1.04,0.83,-0.24,1,2,17.9055,0.3568599954416114,1,HD 189567 b
232,2.54,7.0,2.35,33.688,0.197,5726.0,1.04,0.83,-0.24,1,2,17.9055,0.3937843592060335,1,HD 189567 c
233,4.06,15.5,1.27,11.724128,0.092,4610.0,0.79,0.77,0.16,1,1,12.7141,0.2966690799937419,1,HD 190007 b
234,3.41,10.0,1.4,8.8803256,0.0804,5348.0,0.94,0.81,-0.15,1,6,53.6089,0.31368266878766876,1,HD 191939 b
235,3.195,8.0,1.35,28.579743,0.1752,5348.0,0.94,0.81,-0.15,1,6,53.6089,0.3263981730296282,1,HD 191939 c
236,2.995,2.8,0.57,38.353037,0.2132,5348.0,0.94,0.81,-0.15,1,6,53.6089,0.3175324319955153,1,HD 191939 d
237,13.0,112.2,0.281,101.12,0.407,5348.0,0.94,0.81,-0.15,1,6,53.6089,0.2907851707679488,1,HD 191939 e
238,13.4,660.0,1.51,2200.0,3.2,5348.0,0.94,0.81,-0.15,1,6,53.6089,0.16348346344118456,1,HD 191939 f
239,3.74,13.5,1.42,284.0,0.812,5348.0,0.94,0.81,-0.15,1,6,53.6089,0.44704973338883125,1,HD 191939 g
240,4.27,16.9,1.19,74.72,0.32,5166.0,0.86,0.8,-0.04,1,2,8.79687,0.31531910448426737,1,HD 192310 b
241,5.25,24.0,0.911,525.8,1.18,5166.0,0.81,0.8,-0.04,1,2,8.79687,0.3642010071733652,1,HD 192310 c
242,7.43,43.22466,0.579,99.62167,0.426,5796.02,0.92,1.04,-0.308,1,1,24.3056,0.2978297104958302,1,HD 199509 b
243,3.43,11.66,1.59,11.8482,0.0974,5494.0,0.92,0.88,0.04,1,2,41.8316,0.31966174546511594,1,HD 20003 b
244,3.89,14.44,1.35,33.9239,0.1964,5494.0,0.92,0.88,0.04,1,2,41.8316,0.3097585608208189,1,HD 20003 c
245,1.72,7.42,8.06,0.926118,0.018,5596.0,1.13,0.9,-0.07,1,1,63.6796,0.4950291294934521,1,HD 20329 b
246,4.31,17.16273,1.18,34.95875,0.211,5776.0,1.13,1.03,0.18,1,3,47.7945,0.2990270221725735,1,HD 204313 c
247,10.1,73.1009,0.39,1733.0,2.55,5026.0,0.78,0.58,-0.19,2,1,28.7165,0.13953874500338379,1,HD 204941 b
248,2.25,6.1,3.17,6.441008,0.0629,4819.0,0.77,0.8,0.095,1,1,23.606,0.43830220393649083,1,HD 207496 b
249,1.21,1.93,5.99,5.3135,0.0529,5256.0,0.83,0.7,-0.11,2,5,35.9715,0.7001422823551984,1,HD 20781 b
250,2.17,5.33,2.87,13.8905,0.1004,5256.0,0.83,0.7,-0.11,2,5,35.9715,0.4372763303129635,1,HD 20781 c
251,3.25,10.61,1.7,29.158,0.1647,5256.0,0.83,0.7,-0.11,2,5,35.9715,0.33489663023798943,1,HD 20781 d
252,3.83,14.03,1.37,85.5073,0.3374,5256.0,0.83,0.7,-0.11,2,5,35.9715,0.33188503041721745,1,HD 20781 e
253,13.6,472.83,1.03,597.0643,1.3649,5782.13,1.13,1.04,-0.054,2,5,35.9864,0.32453596889015385,1,HD 20782 b
254,2.343,14.8,6.29,16.20166,0.117,5106.0,0.78,0.82,-0.03,1,1,28.2938,0.5045429263592895,1,HD 207897 b
255,1.45,2.7,4.87,18.315,0.1207,5401.0,0.92,0.7,-0.4,1,4,6.00278,0.6382547495821721,1,HD 20794 b
256,1.35,2.4,5.36,40.114,0.2036,5401.0,0.92,0.7,-0.4,1,4,6.00278,0.6961388121981308,1,HD 20794 c
257,2.04,4.8,3.11,90.309,0.3499,5401.0,0.92,0.7,-0.4,1,4,6.00278,0.49047331992713383,1,HD 20794 d
258,2.03,4.77,3.13,147.02,0.509,5401.0,0.92,0.81,-0.403,1,4,6.00278,0.5188165932382921,1,HD 20794 e
259,13.7,397.2875,0.849,380.85001,0.95,4802.0,0.76,0.39,0.05,1,1,47.7223,0.4624518798792261,1,HD 20868 b
260,1.745,8.83,9.15,1.008035,0.02012,5978.0,1.1,1.07,-0.04,1,2,48.0883,0.45338764664377473,1,HD 213885 b
261,4.71,19.95,1.05,4.78503,0.056798,5978.0,1.1,1.07,-0.04,1,2,48.0883,0.2807721897652627,1,HD 213885 c
262,9.52,65.9,0.42,84.288,0.362,5605.0,0.83,0.89,-0.265,1,1,29.1328,0.28686190295112524,1,HD 21411 b
263,1.19,1.819,5.93,5.75999,0.057638,4935.0,0.73,0.77,-0.1,1,4,21.5974,0.7090978905301046,1,HD 215152 b
264,1.17,1.72,5.9,7.28243,0.067393,4935.0,0.73,0.77,-0.1,1,4,21.5974,0.7168730629174899,1,HD 215152 c
265,1.48,2.801,4.75,10.86499,0.08799,4935.0,0.73,0.77,-0.1,1,4,21.5974,0.6229763993482268,1,HD 215152 d
266,1.51,2.877,4.59,25.1967,0.15417,4935.0,0.73,0.77,-0.1,1,4,21.5974,0.6136248876607825,1,HD 215152 e
267,2.4,6.3566,2.53,3.93404,0.05,5110.0,0.85,0.67,0.2,1,2,40.5468,0.4002407108623358,1,HD 215497 b
268,3.18,10.26,1.75,35.45,0.198,5103.0,0.76,0.82,-0.16,1,2,19.552,0.341273702953023,1,HD 216520 b
269,3.03,9.44,1.86,154.43,0.528,5103.0,0.76,0.82,-0.16,1,2,19.552,0.40280108161432054,1,HD 216520 c
270,2.8,8.23,2.06,22.6786,0.1455,5430.0,0.91,0.8,0.0,1,2,33.255,0.3637996194440192,1,HD 21693 b
271,4.34,17.37,1.17,53.7357,0.2586,5430.0,0.91,0.8,0.0,1,2,33.255,0.30551047535654624,1,HD 21693 c
272,0.892,3.7,31.93,7.78993,0.0695,4640.0,0.7,0.73,0.003,1,2,16.32,0.4272363294440347,1,HD 21749 c
273,2.61,7.31005,2.26,2.52221,0.038,5966.0,1.34,1.14,-0.135,2,2,55.4847,0.3749113498940127,1,HD 217786 c
274,1.602,4.74,6.34,3.092926,0.03876,4699.0,0.78,0.81,0.11,1,6,6.53127,0.5929614635753615,1,HD 219134 b
275,1.511,4.36,6.95,6.76458,0.0653,4699.0,0.78,0.81,0.11,1,6,6.53127,0.5815561117772275,1,HD 219134 c
276,3.28,10.80622,1.68,94.2,0.3753,4913.0,0.77,0.79,0.08,1,6,6.53127,0.3591415025217192,1,HD 219134 g
277,12.7,108.0622,0.29,2247.0,3.11,4913.0,0.77,0.79,0.08,1,6,6.53127,0.13118549995407877,1,HD 219134 h
278,9.32,63.566,0.431,1728.0,2.729,5683.0,0.98,0.91,-0.55,1,1,64.411,0.14067439150018674,1,HD 220197 b
279,12.8,1649.52943,4.32,14892.0,10.8,4751.0,0.71,0.76,-0.32,1,1,11.4469,0.2685887346011534,1,HD 222237 b
280,2.22,5.57,2.8,5.09071,0.051,4385.0,0.67,0.68,-0.08,1,1,13.5956,0.4265924413405655,1,HD 22496 b
281,12.3,4338.2,12.8,528.07,1.167,5027.0,0.74,0.75,-0.37,1,1,32.6034,0.30222035153714827,1,HD 22781 b
282,2.607,26.57,10.8,47.42489,0.2958,6169.0,1.12,1.1,-0.08,1,3,62.7792,0.3340795807740497,1,HD 22946 d
283,13.5,565.7374,1.26,2058.0,2.827,4981.0,0.68,0.71,-0.66,2,1,58.742,0.1573715876880485,1,HD 233832 b
284,2.0,8.32,6.15,17.667087,0.1162,4684.0,0.71,0.67,-0.2,1,5,39.0341,0.548110004063687,1,HD 23472 b
285,1.87,3.41,3.1,29.79749,0.1646,4684.0,0.71,0.67,-0.2,1,5,39.0341,0.4879409821157287,1,HD 23472 c
286,0.75,0.55,7.5,3.97664,0.04298,4684.0,0.71,0.67,-0.2,1,5,39.0341,0.615857934477647,1,HD 23472 d
287,0.818,0.72,7.5,7.90754,0.068,4684.0,0.71,0.67,-0.2,1,5,39.0341,0.6354661720150129,1,HD 23472 e
288,1.137,0.77,3.0,12.1621839,0.0906,4684.0,0.71,0.67,-0.2,1,5,39.0341,0.6288046728998172,1,HD 23472 f
289,2.075,4.2,2.58,7.434151,0.071,5087.0,0.8,0.85,0.105,1,1,41.1706,0.43477042209450184,1,HD 235088 b
290,2.52,6.89,2.37,13.671,0.0932,3933.0,0.57,0.58,-0.03,1,1,15.2354,0.3887396562290169,1,HD 238090 b
291,1.24,2.14,6.2,2.76953,0.02933,3803.0,0.44,0.44,-0.43,1,2,10.0055,0.6798680314627347,1,HD 260655 b
292,1.533,3.09,4.7,5.70588,0.04749,3803.0,0.44,0.44,-0.43,1,2,10.0055,0.6079341998512807,1,HD 260655 c
293,8.24,51.48846,0.506,36.07,0.198,4894.0,0.89,0.8,0.3,1,3,43.8214,0.2700145180093916,1,HD 27894 c
294,2.199,18.496,9.56,22.89104,0.1357,6120.0,1.45,1.26,0.0,1,3,139.611,0.3908870165098066,1,HD 28109 b
295,4.23,7.943,0.577,56.00819,0.308,6120.0,1.45,1.26,0.0,1,3,139.611,0.2922986468343411,1,HD 28109 c
296,3.25,5.681,0.909,84.25999,0.411,6120.0,1.45,1.26,0.0,1,3,139.611,0.3341983817684681,1,HD 28109 d
297,2.83,8.4,2.04,8.7836,0.066,3703.49,0.48,0.5,-0.1,1,1,9.47045,0.3566548493149129,1,HD 285968 b
298,12.8,1739.47487,4.56,20608.14049,13.39,4678.0,0.57,0.75,-0.22,1,1,31.2707,0.28054611487506614,1,HD 29985 b
299,3.22,10.47,1.72,16.5535,0.1254,5898.0,1.07,0.96,-0.17,1,3,38.4473,0.33206843374728073,1,HD 31527 b
300,3.85,14.16,1.36,51.2053,0.2663,5898.0,1.07,0.96,-0.17,1,3,38.4473,0.31731884444567565,1,HD 31527 c
301,3.46,11.82,1.57,271.6737,0.8098,5898.0,1.07,0.96,-0.17,1,3,38.4473,0.44952824500646393,1,HD 31527 d
302,1.67,4.97,5.6,0.959641,0.01796,5261.0,0.88,0.84,0.04,1,4,47.2899,0.6214515254667028,1,HD 3167 b
303,3.0,11.13,2.11,29.8454,0.1776,5261.0,0.88,0.84,0.04,1,4,47.2899,0.3580218846612107,1,HD 3167 c
304,1.92,4.33,3.36,8.4112,0.0763,5261.0,0.88,0.84,0.04,1,4,47.2899,0.48396341882070937,1,HD 3167 d
305,2.83,8.41,2.04,96.63,0.3885,5261.0,0.88,0.84,0.04,1,4,47.2899,0.39080828494975467,1,HD 3167 e
306,13.9,260.6206,0.533,1049.0,2.07,5879.0,1.38,1.14,0.18,1,6,46.0907,0.18635367613535037,1,HD 34445 b
307,8.42,53.5,0.492,214.67,0.7181,5836.0,1.38,1.07,0.14,1,6,46.0907,0.35499565688980805,1,HD 34445 c
308,6.07,30.7,0.754,117.87,0.4817,5836.0,1.38,1.07,0.14,1,6,46.0907,0.31203411173655377,1,HD 34445 d
309,4.26,16.8,1.19,49.175,0.2687,5836.0,1.38,1.07,0.14,1,6,46.0907,0.30528286224906376,1,HD 34445 e
310,6.88,37.9,0.64,676.8,1.543,5836.0,1.38,1.07,0.14,1,6,46.0907,0.28070969971369486,1,HD 34445 f
311,13.6,120.6,0.263,5700.0,6.36,5836.0,1.38,1.07,0.14,1,6,46.0907,0.1286228273259898,1,HD 34445 g
312,14.0,214.53525,0.43,154.378,0.53364,5698.64,0.95,0.85,-0.44,1,3,31.6634,0.3197109415274539,1,HD 37124 b
313,14.1,207.22516,0.406,885.5,1.71,5698.64,0.95,0.85,-0.44,1,3,31.6634,0.21222427986974954,1,HD 37124 c
314,14.0,221.20968,0.443,1862.0,2.807,5698.64,0.95,0.85,-0.44,1,3,31.6634,0.13842944290044304,1,HD 37124 d
315,1.83,4.0,3.59,5.6368,0.056,5205.0,0.78,0.67,-0.61,1,3,26.4131,0.5051420524608962,1,HD 39194 b
316,2.39,6.3,2.54,14.03,0.103,5205.0,0.78,0.67,-0.61,1,3,26.4131,0.4048934345939313,1,HD 39194 c
317,1.83,4.0,3.59,33.91,0.185,5205.0,0.78,0.67,-0.61,1,3,26.4131,0.5151648431704006,1,HD 39194 d
318,1.83,4.0,3.59,4.3123,0.0468,4956.0,0.72,0.77,-0.31,1,5,12.9363,0.5046912760868056,1,HD 40307 b
319,2.46,6.6,2.44,9.6184,0.0799,4956.0,0.72,0.77,-0.31,1,5,12.9363,0.39425353785091266,1,HD 40307 c
320,3.04,9.5,1.86,20.432,0.1321,4956.0,0.72,0.77,-0.31,1,5,12.9363,0.3448898770180487,1,HD 40307 d
321,2.13,5.2,2.96,51.76,0.247,4956.0,0.72,0.77,-0.31,1,5,12.9363,0.45881392596724546,1,HD 40307 f
322,2.56,7.1,2.33,197.8,0.6,4956.0,0.72,0.77,-0.31,1,5,12.9363,0.46796772763243816,1,HD 40307 g
323,3.89,14.4,1.34,149.61,0.554,5727.0,1.0,1.01,-0.09,1,1,24.3358,0.35961663468896576,1,HD 42618 b
324,3.41,9.1,1.3,13.6308205,0.111,5289.0,0.98,0.9,0.24,1,3,68.192,0.31248404771061916,1,HD 42813 b
325,4.12,15.8915,1.25,15.56,0.12,5686.0,1.02,0.93,-0.35,1,1,22.0158,0.296536281262263,1,HD 4308 b
326,3.52,12.19,1.54,5.8854,0.0644,5869.0,1.08,1.03,0.04,1,2,21.9532,0.31360660001628865,1,HD 45184 b
327,2.91,8.81,1.96,13.1354,0.11,5869.0,1.08,1.03,0.04,1,2,21.9532,0.35148978551298615,1,HD 45184 c
328,9.03,60.16492,0.449,225.79,0.6793,5466.0,0.89,0.82,-0.17,1,2,34.354,0.3606851878837691,1,HD 45364 b
329,2.06,4.88,3.07,7.34013,0.0652,4593.0,0.68,0.69,-0.21,1,3,16.9043,0.4546728674256539,1,HD 48948 b
330,2.6,7.27,2.27,38.06,0.1951,4593.0,0.68,0.69,-0.21,1,3,16.9043,0.388534458465357,1,HD 48948 c
331,3.24,10.59,1.71,151.92,0.4894,4593.0,0.68,0.69,-0.21,1,3,16.9043,0.3886113882958691,1,HD 48948 d
332,3.62,12.77,1.48,14.0726,0.1059,5358.0,0.92,0.8,-0.07,1,2,35.0553,0.31212293899507776,1,HD 51608 b
333,3.87,14.31,1.36,95.9446,0.3809,5358.0,0.92,0.8,-0.07,1,2,35.0553,0.33532095146233626,1,HD 51608 c
334,2.45,7.8,2.9,14.339156,0.1202,6203.0,1.19,1.13,-0.12,1,2,57.5846,0.41329440580782606,1,HD 5278 b
335,4.49,18.4,1.12,40.87,0.2416,6203.0,1.19,1.13,-0.12,1,2,57.5846,0.29757839256176455,1,HD 5278 c
336,2.164,37.3,20.15,7.1079384,0.072,5634.0,0.92,0.99,0.079,1,3,22.4035,0.2525008923862289,1,HD 63433 b
337,2.582,17.2,5.43,20.543847,0.146,5634.0,0.92,0.99,0.079,1,3,22.4035,0.5267711864499202,1,HD 63433 c
338,1.073,1.25,5.56,4.209075,0.0503,5688.0,0.91,0.99,0.03,1,3,22.4035,0.7642369354820552,2,HD 63433 d
339,12.31,79.4575,0.234,2.81805,0.04,4812.0,0.77,0.42,0.1,1,1,37.6894,0.2515267101597977,1,HD 63454 b
340,2.916,10.5,2.32,9.058807,0.083,5513.0,0.96,0.94,0.107,1,2,48.9739,0.36160005244217225,1,HD 63935 b
341,3.065,11.1,2.11,21.4027,0.148,5513.0,0.96,0.94,0.107,1,2,48.9739,0.3521423317233699,1,HD 63935 c
342,3.17,10.2,1.76,8.667,0.0785,5385.0,0.89,0.86,-0.05,1,3,12.5591,0.33240456649991396,1,HD 69830 b
343,3.46,11.8,1.57,31.56,0.186,5385.0,0.89,0.86,-0.05,1,3,12.5591,0.32522545577513834,1,HD 69830 c
344,4.45,18.1,1.13,197.0,0.63,5385.0,0.89,0.86,-0.05,1,3,12.5591,0.37141378824928384,1,HD 69830 d
345,2.79,10.2,2.58,6.398042,0.0604,4511.0,0.65,0.73,0.0,1,2,31.5666,0.37630338794910134,1,HD 73583 b
346,2.39,9.7,3.88,18.87974,0.1242,4511.0,0.65,0.73,0.0,1,2,31.5666,0.4601291556500567,1,HD 73583 c
347,2.4,6.3566,2.53,5.39792,0.06,5131.0,0.78,0.65,-0.21,1,3,16.9922,0.4007385027482677,1,HD 7924 b
348,2.72,7.86,2.15,15.299,0.1134,5075.0,0.78,0.83,-0.15,1,3,16.9922,0.3687137831964511,1,HD 7924 c
349,2.42,6.44,2.5,24.451,0.1551,5075.0,0.78,0.83,-0.15,1,3,16.9922,0.4047212826060898,1,HD 7924 d
350,6.16,31.46517,0.74,799.52,1.373,5186.0,0.8,0.76,-0.07,1,1,33.5225,0.24367833498195637,1,HD 85390 b
351,2.16,7.25,3.97,3.98442,0.049,5863.0,1.05,1.02,0.018,1,2,45.683,0.48052286604444544,1,HD 86226 c
352,4.43,17.98,1.14,49.77,0.25,5599.0,0.92,0.84,-0.24,1,1,21.9496,0.3021363473704253,1,HD 90156 b
353,1.69,3.49611,3.98,2.45946,0.035,5408.0,0.91,0.94,-0.23,1,2,56.163,0.5431608466219179,1,HD 93351 b
354,1.88,4.2,3.47,7.3426,0.0756,5977.0,1.18,1.04,0.02,1,3,43.3475,0.49356800997722633,1,HD 93385 b
355,2.56,7.1,2.33,13.18,0.112,5977.0,1.18,1.04,0.02,1,3,43.3475,0.3843463335413584,1,HD 93385 c
356,2.89,8.7,1.98,45.85,0.2565,5977.0,1.18,1.04,0.02,1,3,43.3475,0.36503434710006055,1,HD 93385 d
357,1.47,2.8,4.81,1.0376109,0.02061,5908.0,1.03,1.08,0.11,2,2,82.3432,0.624875061837305,1,HD 93963 A b
358,3.89,42.44,3.98,55.087,0.262,5212.0,0.87,0.83,0.04,1,1,36.9941,0.41362775590055256,1,HD 95338 b
359,3.76,13.6,1.41,2946.0,2.94,3719.0,0.37,0.39,-0.362,1,2,5.675773,0.17976887838777547,1,HD 95735 c
360,2.93,8.9,1.94,8.1245,0.0777,5845.0,1.16,0.89,-0.18,1,3,25.4111,0.34814626676259547,1,HD 96700 b
361,1.69,3.5,3.98,19.88,0.141,5845.0,1.16,0.89,-0.18,1,3,25.4111,0.5491916892783331,1,HD 96700 c
362,3.61,12.7,1.48,103.5,0.424,5845.0,1.16,0.89,-0.18,1,3,25.4111,0.34772158027250805,1,HD 96700 d
363,2.12,8.3,4.8,9.4897116,0.0805,5212.0,0.73,0.85,-0.23,1,1,21.5618,0.5276475033216451,1,HD 97658 b
364,5.44,25.5,0.87,17.0503,0.12,4929.0,0.82,0.85,0.3,2,2,18.2038,0.2760193932720614,1,HD 99492 b
365,1.829,4.0,3.59,7.610303,0.06899,4930.0,0.74,0.76,-0.1,1,2,46.2122,0.5059621706846092,1,HIP 113103 b
366,2.4,6.35,2.52,14.245648,0.10479,4930.0,0.74,0.76,-0.1,1,2,46.2122,0.40343808698235883,1,HIP 113103 c
367,2.469,9.7,3.53,9.1004157,0.0792,5048.0,0.76,0.8,0.0,2,1,62.4491,0.43514944840220426,1,HIP 116454 b
368,13.2,114.4188,0.273,57.435,0.25,3901.0,0.65,0.69,-0.14,1,1,23.371,0.272364969584075,1,HIP 12961 b
369,1.551,4.5,6.3,3.5379559,0.04518,5289.0,0.98,0.9,0.24,1,3,68.192,0.6047539458140194,1,HIP 29442 c
370,1.538,5.14,11.0,6.429575,0.0673,5289.0,0.98,0.9,0.24,1,3,68.192,0.442514911665016,1,HIP 29442 d
371,13.3,762.78818,1.78,3274.0,4.0,4799.0,0.66,0.8,-0.22,1,1,39.7429,0.16950547765524868,1,HIP 54597 b
372,2.4,6.3566,2.53,8.1352,0.07,4510.0,0.78,0.29,0.01,1,3,25.8618,0.4016746840134111,1,HIP 57274 b
373,14.2,130.0,0.249,32.03,0.178,4640.0,0.68,0.73,0.09,1,3,25.8618,0.26216138293431124,1,HIP 57274 c
374,14.2,167.4,0.321,431.7,1.01,4640.0,0.68,0.73,0.09,1,3,25.8618,0.4078697444295132,1,HIP 57274 d
375,13.4,667.415,1.52,111.7,0.36,3191.0,0.48,0.49,0.4,1,1,14.5324,0.328076404379481,1,HIP 79431 b
376,2.536,8.9,2.97,10.751014,0.093,5618.0,0.96,0.94,0.007,1,2,101.694,0.40825813444113734,1,HIP 8152 b
377,2.524,10.7,3.63,19.60562,0.139,5618.0,0.96,0.94,0.007,1,2,101.694,0.438974278428981,1,HIP 8152 c
378,3.828,8.3,0.81,20.772858,0.145,5649.0,0.96,0.94,-0.018,1,2,67.5478,0.291558723524504,1,HIP 9618 b
379,3.429,7.0,1.0,52.56363,0.269,5649.0,0.96,0.94,-0.018,1,2,67.5478,0.318010992384153,1,HIP 9618 c
380,2.48,19.1,6.86,10.288914,0.091,5216.0,0.84,0.93,0.248,1,2,65.9501,0.46290829655553223,1,HIP 97166 b
381,2.75,8.0,2.11,16.432,0.124,5216.0,0.84,0.93,0.248,1,2,65.9501,0.36603666352244746,1,HIP 97166 c
382,2.2,5.46,2.82,36.116,0.1417,3347.0,0.3,0.29,-0.18,1,1,6.24442,0.44034565577048695,1,HN Lib b
383,2.085,5.0,3.03,3.58599,0.048,6201.0,1.31,1.15,-0.14,2,3,31.964,0.44899370475821304,1,HR 858 b
384,1.939,4.42,3.33,5.97293,0.0674,6201.0,1.31,1.15,-0.14,2,3,31.964,0.479403208594604,1,HR 858 c
385,2.164,5.32,2.88,11.23,0.1027,6201.0,1.31,1.15,-0.14,2,3,31.964,0.43734946619073134,1,HR 858 d
386,13.6,464.02947,1.01,3.986,0.0435,4203.0,0.65,0.69,-0.05,1,1,37.6604,0.2712694459408715,1,HS Psc b
387,3.84,27.0,2.6,19.3044,0.137,5620.0,0.98,0.92,-0.07,1,1,272.36,0.3453259212484446,1,K2-10 b
388,2.0,4.66,3.2,14.6762429,0.1124,4927.0,0.76,0.82,0.07,1,1,188.33,0.46946320703152883,1,K2-101 b
389,1.79,3.86,3.7,1.9741954,0.0242,3712.0,0.48,0.51,0.18,1,1,189.289,0.5145751764338523,1,K2-104 b
390,2.592,15.9,5.02,13.86375,0.10207,5010.0,0.71,0.74,-0.34,1,1,116.474,0.500179961710757,1,K2-110 b
391,1.82,5.58,5.0,5.3518,0.0565,5775.0,1.25,0.84,-0.46,1,2,200.394,0.5751121826011566,1,K2-111 b
392,3.33,11.08,1.65,15.6805,0.11569,5775.0,1.25,0.84,-0.46,1,2,200.394,0.3258758308157872,1,K2-111 c
393,0.69,0.257,4.3,4.655411,0.048,4348.35,0.67,0.69,0.01,1,1,49.3855,0.6362948730377915,1,K2-116 b
394,2.03,4.78,3.14,1.2916,0.0189,3778.0,0.51,0.54,-0.05,1,2,101.632,0.4588720203308641,1,K2-117 b
395,2.06,4.9,3.08,5.444017,0.0492,3778.0,0.51,0.54,-0.05,1,2,101.632,0.4544139082442264,1,K2-117 c
396,2.54,6.99,2.34,50.92092,0.245,4726.29,0.73,0.76,0.129,1,1,321.722,0.3999404709020493,1,K2-118 b
397,2.53,6.94,2.35,7.727283,0.0698,4740.0,0.71,0.76,-0.05,1,1,365.581,0.38527631917492594,1,K2-119 b
398,2.01,4.7,3.18,9.562742,0.078,4349.9,0.67,0.69,-0.303,1,1,289.543874,0.4656742081788053,1,K2-120 b
399,7.52,44.1,0.57,5.1857539,0.0629,4690.0,0.67,0.69,-0.16,1,1,169.398,0.2608624982912932,1,K2-121 b
400,1.16,1.65,5.81,2.2193023,0.0373,4009.0,0.59,0.63,0.32,2,1,72.0444,0.7230915077883052,1,K2-122 b
401,2.76,8.05,2.1,30.951524,0.1649,4035.0,0.59,0.62,0.03,1,1,161.555,0.37033590631471275,1,K2-123 b
